,train_acc_1,train_acc_2,train_loss_1,train_loss_2,val_acc,val_loss
0,0.78125,0.78125,0.9018359184265137,0.9465892314910889,0.8658999800682068,0.815461277961731
1,0.875,0.96875,0.5971359014511108,0.378993421792984,0.9322999715805054,0.43405574560165405
2,0.9375,0.90625,0.3489680886268616,0.34920355677604675,0.9495999813079834,0.29779714345932007
3,0.96875,0.9375,0.308838814496994,0.16833513975143433,0.9516000151634216,0.25124579668045044
4,0.9375,0.96875,0.23730218410491943,0.17092479765415192,0.9613999724388123,0.19359895586967468
5,1.0,0.96875,0.0813429206609726,0.21962234377861023,0.965399980545044,0.16355949640274048
6,0.9375,1.0,0.15074500441551208,0.06816928833723068,0.9646000266075134,0.17845842242240906
7,0.96875,1.0,0.10590305924415588,0.0699620172381401,0.9710999727249146,0.14251309633255005
8,1.0,0.90625,0.046665288507938385,0.2536908984184265,0.9696000218391418,0.1364409476518631
9,1.0,1.0,0.044873371720314026,0.040313951671123505,0.9710000157356262,0.1276143193244934
10,1.0,1.0,0.05808549001812935,0.04965788498520851,0.9700000286102295,0.14214232563972473
11,0.96875,0.96875,0.1095496118068695,0.09919102489948273,0.9678000211715698,0.13662417232990265
12,1.0,0.96875,0.03272628411650658,0.15472742915153503,0.9746000170707703,0.11752097308635712
13,0.96875,0.9375,0.2672279179096222,0.2754058837890625,0.9733999967575073,0.11578579992055893
14,1.0,1.0,0.034508224576711655,0.0422467440366745,0.972599983215332,0.11919471621513367
15,0.96875,0.96875,0.07043679803609848,0.09747692942619324,0.9750000238418579,0.11445291340351105
16,1.0,0.9375,0.03777872025966644,0.28962457180023193,0.9739999771118164,0.13121728599071503
17,1.0,0.96875,0.04941527545452118,0.08996932953596115,0.9749000072479248,0.10918159782886505
18,1.0,0.96875,0.06101922690868378,0.07482656091451645,0.972599983215332,0.11931333690881729
19,0.9375,1.0,0.34007206559181213,0.02609262987971306,0.9735000133514404,0.12289115786552429
20,1.0,0.9375,0.03895207494497299,0.176402747631073,0.9757000207901001,0.11872787773609161
21,0.96875,1.0,0.08274859935045242,0.0326334685087204,0.9750999808311462,0.11556555330753326
22,1.0,1.0,0.019246850162744522,0.009763947688043118,0.9754999876022339,0.11381310224533081
23,0.96875,0.9375,0.08562377095222473,0.10609298944473267,0.9761000275611877,0.11622419953346252
24,1.0,1.0,0.017907921224832535,0.039639078080654144,0.974399983882904,0.11042015254497528
25,1.0,1.0,0.015543055720627308,0.012344837188720703,0.9775999784469604,0.10355007648468018
26,0.90625,0.96875,0.12310773134231567,0.08275657892227173,0.9736999869346619,0.12194566428661346
27,0.9375,1.0,0.1761673241853714,0.006485695950686932,0.9747999906539917,0.12093159556388855
28,1.0,1.0,0.01693568006157875,0.007313353009521961,0.9782000184059143,0.09940853714942932
29,1.0,1.0,0.0163959302008152,0.033929623663425446,0.9763000011444092,0.1097906082868576
